2022-11-13 12:41:34,335 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: defer
2022-11-13 12:41:34,335 INFO    HandlerThread:20144 [handler.py:handle_request_defer():162] handle defer: 2
2022-11-13 12:41:34,335 DEBUG   SenderThread:20144 [sender.py:send_request():317] send_request: defer
2022-11-13 12:41:34,335 INFO    SenderThread:20144 [sender.py:send_request_defer():459] handle sender defer: 2
2022-11-13 12:41:34,335 INFO    SenderThread:20144 [sender.py:transition_state():463] send defer: 3
2022-11-13 12:41:34,336 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: defer
2022-11-13 12:41:34,336 INFO    HandlerThread:20144 [handler.py:handle_request_defer():162] handle defer: 3
2022-11-13 12:41:34,336 DEBUG   SenderThread:20144 [sender.py:send_request():317] send_request: defer
2022-11-13 12:41:34,336 INFO    SenderThread:20144 [sender.py:send_request_defer():459] handle sender defer: 3
2022-11-13 12:41:34,336 INFO    SenderThread:20144 [sender.py:transition_state():463] send defer: 4
2022-11-13 12:41:34,337 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: defer
2022-11-13 12:41:34,337 INFO    HandlerThread:20144 [handler.py:handle_request_defer():162] handle defer: 4
2022-11-13 12:41:34,337 DEBUG   SenderThread:20144 [sender.py:send_request():317] send_request: defer
2022-11-13 12:41:34,337 INFO    SenderThread:20144 [sender.py:send_request_defer():459] handle sender defer: 4
2022-11-13 12:41:34,337 INFO    SenderThread:20144 [sender.py:transition_state():463] send defer: 5
2022-11-13 12:41:34,337 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: defer
2022-11-13 12:41:34,337 INFO    HandlerThread:20144 [handler.py:handle_request_defer():162] handle defer: 5
2022-11-13 12:41:34,337 DEBUG   SenderThread:20144 [sender.py:send_request():317] send_request: defer
2022-11-13 12:41:34,338 INFO    SenderThread:20144 [sender.py:send_request_defer():459] handle sender defer: 5
2022-11-13 12:41:34,338 INFO    SenderThread:20144 [sender.py:transition_state():463] send defer: 6
2022-11-13 12:41:34,338 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: defer
2022-11-13 12:41:34,338 INFO    HandlerThread:20144 [handler.py:handle_request_defer():162] handle defer: 6
2022-11-13 12:41:34,338 DEBUG   SenderThread:20144 [sender.py:send_request():317] send_request: defer
2022-11-13 12:41:34,338 INFO    SenderThread:20144 [sender.py:send_request_defer():459] handle sender defer: 6
2022-11-13 12:41:34,338 INFO    SenderThread:20144 [sender.py:transition_state():463] send defer: 7
2022-11-13 12:41:34,339 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: defer
2022-11-13 12:41:34,339 INFO    HandlerThread:20144 [handler.py:handle_request_defer():162] handle defer: 7
2022-11-13 12:41:34,339 DEBUG   SenderThread:20144 [sender.py:send_request():317] send_request: defer
2022-11-13 12:41:34,339 INFO    SenderThread:20144 [sender.py:send_request_defer():459] handle sender defer: 7
2022-11-13 12:41:34,339 INFO    SenderThread:20144 [sender.py:transition_state():463] send defer: 8
2022-11-13 12:41:34,339 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: defer
2022-11-13 12:41:34,339 INFO    HandlerThread:20144 [handler.py:handle_request_defer():162] handle defer: 8
2022-11-13 12:41:34,339 DEBUG   SenderThread:20144 [sender.py:send_request():317] send_request: defer
2022-11-13 12:41:34,340 INFO    SenderThread:20144 [sender.py:send_request_defer():459] handle sender defer: 8
2022-11-13 12:41:34,340 INFO    SenderThread:20144 [sender.py:transition_state():463] send defer: 9
2022-11-13 12:41:34,340 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: defer
2022-11-13 12:41:34,340 INFO    HandlerThread:20144 [handler.py:handle_request_defer():162] handle defer: 9
2022-11-13 12:41:34,340 DEBUG   SenderThread:20144 [sender.py:send_request():317] send_request: defer
2022-11-13 12:41:34,340 INFO    SenderThread:20144 [sender.py:send_request_defer():459] handle sender defer: 9
